"Time","Closts","Bifidos","Desulfos","Bacteroides"
3297,745,19577,50,4204
3298,745,19597,50,4206
3299,746,19619,50,4205
3300,748,19652,50,4201
3301,749,19690,50,4206
3302,749,19701,50,4208
3303,748,19708,50,4212
3304,748,19710,50,4217
3305,748,19721,50,4221
3306,750,19723,50,4221
3307,751,19704,50,4216
3308,755,19685,50,4219
3309,751,19638,50,4209
3310,748,19593,50,4194
3311,744,19556,50,4191
3312,744,19515,50,4187
3313,744,19491,49,4184
3314,744,19475,49,4183
3315,746,19485,49,4177
3316,748,19487,49,4176
3317,747,19490,49,4176
3318,747,19489,49,4179
3319,748,19507,49,4183
3320,748,19527,49,4186
3321,748,19558,49,4192
3322,748,19578,49,4195
3323,746,19581,49,4194
3324,744,19562,49,4195
3325,742,19521,49,4191
3326,738,19471,49,4184
3327,737,19432,49,4183
3328,737,19401,49,4182
3329,737,19394,49,4186
3330,737,19408,49,4189
3331,736,19408,49,4189
3332,736,19420,49,4193
3333,736,19438,49,4194
3334,736,19456,49,4193
3335,735,19459,49,4192
3336,732,19465,49,4185
3337,731,19453,49,4178
3338,729,19412,49,4173
3339,726,19373,49,4165
3340,726,19338,49,4153
3341,731,19316,49,4143
3342,736,19284,49,4135
3343,733,19267,49,4128
3344,733,19293,48,4126
3345,734,19318,48,4123
3346,736,19325,48,4132
3347,737,19340,48,4139
3348,737,19359,48,4141
3349,740,19381,48,4137
3350,742,19406,48,4136
3351,744,19430,48,4135
3352,745,19439,47,4137
3353,743,19450,47,4140
3354,741,19440,47,4140
3355,738,19409,47,4127
3356,734,19366,47,4126
3357,725,19315,47,4115
3358,723,19283,47,4108
3359,722,19259,47,4108
3360,721,19239,47,4119
3361,716,19208,47,4122
3362,714,19189,47,4119
3363,715,19196,47,4122
3364,720,19206,47,4126
3365,723,19214,47,4124
3366,723,19216,47,4126
3367,724,19231,47,4134
3368,729,19254,47,4139
3369,735,19267,47,4150
3370,735,19278,48,4155
3371,735,19282,49,4155
3372,735,19300,49,4161
3373,737,19305,49,4168
3374,738,19312,49,4178
3375,739,19307,49,4176
3376,735,19295,49,4182
3377,732,19276,49,4183
3378,733,19254,49,4176
3379,733,19247,48,4171
3380,733,19244,48,4174
3381,732,19252,48,4185
3382,732,19258,48,4189
3383,731,19271,48,4191
3384,729,19304,48,4191
3385,729,19333,48,4193
3386,729,19346,48,4192
3387,728,19327,48,4178
3388,724,19274,48,4170
3389,723,19249,48,4165
3390,725,19256,48,4158
3391,724,19265,48,4162
3392,723,19270,48,4170
3393,725,19285,48,4186
3394,728,19318,48,4195
3395,729,19331,48,4200
3396,729,19338,48,4203
3397,729,19358,48,4200
3398,729,19374,48,4200
3399,729,19400,48,4200
3400,730,19426,48,4205
3401,730,19451,48,4207
3402,732,19471,48,4212
3403,734,19493,48,4222
3404,737,19519,48,4229
3405,737,19523,49,4235
3406,736,19545,50,4236
3407,735,19569,50,4232
3408,734,19560,50,4225
3409,736,19509,50,4225
3410,738,19480,50,4214
3411,738,19453,50,4213
3412,737,19445,50,4207
3413,735,19451,50,4207
3414,735,19457,50,4212
3415,736,19461,49,4214
3416,738,19468,49,4224
3417,740,19472,49,4227
3418,738,19475,49,4219
3419,737,19467,49,4207
3420,736,19440,49,4206
3421,735,19415,49,4204
3422,735,19399,49,4203
3423,735,19386,49,4209
3424,734,19394,49,4214
3425,736,19410,49,4212
3426,740,19415,49,4214
3427,746,19420,49,4214
3428,748,19442,49,4219
3429,749,19480,49,4231
3430,749,19516,49,4253
3431,751,19523,49,4265
3432,752,19524,49,4274
3433,753,19527,48,4285
3434,753,19523,48,4292
3435,752,19516,48,4287
3436,754,19502,48,4287
3437,750,19469,48,4291
3438,748,19434,48,4292
3439,745,19401,47,4274
3440,745,19378,47,4271
3441,744,19359,47,4263
3442,741,19329,47,4257
3443,740,19297,47,4246
3444,740,19272,47,4247
3445,743,19290,47,4248
3446,745,19307,46,4257
3447,748,19339,46,4267
3448,746,19357,46,4267
3449,746,19379,46,4275
3450,746,19404,46,4280
3451,746,19428,46,4283
3452,747,19464,46,4285
3453,748,19489,46,4288
3454,748,19499,46,4291
3455,749,19509,46,4299
3456,750,19518,46,4303
3457,750,19520,46,4305
3458,750,19544,46,4308
3459,750,19588,46,4305
3460,750,19602,46,4300
3461,749,19595,46,4302
3462,748,19575,46,4301
3463,746,19563,46,4297
3464,745,19545,46,4283
3465,744,19552,45,4272
3466,745,19562,45,4268
3467,745,19597,45,4274
3468,745,19627,46,4275
3469,744,19646,47,4275
3470,746,19665,47,4278
3471,744,19685,47,4277
3472,744,19701,47,4283
3473,744,19721,47,4286
3474,744,19752,47,4290
3475,743,19769,47,4287
3476,744,19771,47,4287
3477,747,19772,47,4285
3478,746,19793,47,4283
3479,745,19801,47,4285
3480,745,19811,48,4291
3481,746,19818,48,4295
3482,747,19826,48,4298
3483,747,19833,48,4300
3484,747,19849,48,4301
3485,748,19857,47,4299
3486,749,19871,47,4294
3487,750,19882,47,4292
3488,750,19869,47,4292
3489,747,19832,47,4281
3490,746,19798,47,4275
3491,743,19741,47,4264
3492,741,19733,47,4257
3493,741,19737,47,4258
3494,740,19748,47,4258
3495,744,19768,47,4260
3496,748,19782,47,4265
3497,748,19803,47,4269
3498,748,19805,47,4272
3499,748,19822,47,4278
3500,748,19846,47,4283
3501,748,19860,46,4282
3502,748,19879,46,4285
3503,748,19893,46,4285
3504,748,19905,46,4284
3505,748,19923,46,4287
3506,744,19933,46,4292
3507,741,19939,46,4295
3508,741,19942,46,4304
3509,741,19949,46,4303
3510,743,19959,46,4305
3511,743,19966,46,4309
3512,742,19998,46,4312
3513,742,20027,46,4314
3514,743,20044,46,4317
3515,745,20046,46,4316
3516,745,20048,46,4316
3517,743,20039,46,4311
3518,743,19988,46,4299
3519,744,19942,46,4288
3520,746,19901,46,4274
3521,748,19887,46,4274
3522,748,19888,46,4283
3523,749,19889,46,4286
3524,746,19893,46,4289
3525,743,19895,46,4295
3526,743,19894,46,4300
3527,743,19902,46,4305
3528,743,19916,46,4309
3529,742,19930,46,4311
3530,742,19948,46,4319
3531,741,19975,46,4330
3532,741,20002,46,4335
3533,742,20029,46,4339
3534,742,20051,45,4340
3535,741,20072,45,4344
3536,739,20090,44,4347
3537,739,20104,44,4348
3538,739,20127,44,4350
3539,740,20134,44,4354
3540,740,20148,44,4350
3541,737,20158,44,4346
3542,734,20146,44,4346
3543,731,20116,44,4344
3544,732,20107,44,4339
3545,732,20082,43,4336
3546,733,20055,42,4335
3547,733,20061,41,4335
3548,732,20076,41,4333
3549,734,20084,41,4330
3550,736,20088,41,4328
3551,735,20091,41,4333
3552,736,20099,40,4328
3553,736,20107,40,4329
3554,737,20115,40,4329
3555,736,20124,40,4334
3556,735,20127,40,4338
3557,736,20133,39,4329
3558,731,20122,39,4326
3559,730,20086,39,4318
3560,731,20068,39,4315
3561,731,20079,39,4316
3562,732,20116,39,4319
3563,734,20139,39,4321
3564,736,20156,40,4327
3565,736,20158,41,4327
3566,736,20149,44,4337
3567,736,20149,43,4345
3568,734,20126,43,4345
3569,734,20097,43,4335
3570,735,20085,43,4323
3571,738,20102,43,4323
3572,739,20131,43,4320
3573,743,20157,43,4317
3574,745,20171,43,4318
3575,745,20204,43,4324
3576,745,20224,44,4325
3577,744,20226,46,4326
3578,744,20238,47,4330
3579,742,20255,47,4332
3580,742,20254,47,4330
3581,742,20241,47,4324
3582,740,20198,47,4315
3583,740,20156,47,4315
3584,745,20145,47,4316
3585,747,20138,47,4321
3586,749,20135,47,4327
3587,748,20149,47,4330
3588,748,20144,47,4331
3589,747,20147,47,4337
3590,747,20156,47,4344
3591,747,20170,46,4353
3592,748,20183,46,4354
3593,749,20191,46,4355
3594,748,20180,46,4354
3595,746,20147,46,4340
3596,744,20092,46,4327
3597,747,20068,45,4323
3598,752,20030,45,4312
3599,749,20002,45,4307
3600,749,19997,45,4295
3601,752,19977,45,4293
3602,754,19991,45,4304
3603,754,20014,45,4312
3604,754,20026,45,4317
3605,754,20035,45,4317
3606,754,20060,45,4316
3607,754,20066,45,4313
3608,754,20064,45,4318
3609,754,20075,45,4329
3610,755,20093,45,4337
3611,756,20107,45,4340
3612,756,20142,45,4340
3613,757,20143,45,4335
3614,755,20142,45,4339
3615,757,20124,44,4330
3616,756,20091,44,4316
3617,752,20051,44,4312
3618,747,20008,44,4306
3619,748,19981,44,4290
3620,746,19969,44,4286
3621,745,19949,45,4281
3622,745,19944,46,4288
3623,746,19921,47,4285
3624,744,19928,48,4281
3625,745,19940,48,4284
3626,747,19949,48,4284
3627,749,19959,48,4289
3628,748,19981,48,4289
3629,748,20006,48,4284
3630,746,20047,48,4283
3631,747,20083,48,4284
3632,748,20096,48,4289
3633,747,20104,48,4292
3634,747,20110,48,4296
3635,747,20109,48,4299
3636,749,20121,48,4299
3637,754,20123,48,4297
3638,755,20123,48,4288
3639,751,20099,48,4281
3640,749,20055,48,4267
3641,744,20000,48,4260
3642,743,19938,48,4255
3643,743,19898,48,4250
3644,743,19872,48,4248
3645,745,19872,48,4246
3646,745,19864,48,4246
3647,745,19859,48,4245
3648,744,19867,48,4242
3649,746,19878,48,4247
3650,745,19905,48,4252
3651,745,19930,48,4259
3652,744,19945,48,4259
3653,742,19949,48,4254
3654,739,19909,48,4253
3655,737,19862,48,4248
3656,735,19810,48,4241
3657,730,19765,48,4237
3658,730,19752,48,4240
3659,730,19755,48,4242
3660,730,19769,48,4241
3661,730,19789,48,4238
3662,731,19804,48,4239
3663,732,19820,48,4238
3664,733,19833,48,4241
3665,734,19845,48,4241
3666,733,19849,48,4240
3667,732,19831,48,4234
3668,729,19803,48,4223
3669,727,19759,48,4213
3670,729,19735,48,4203
3671,733,19715,48,4195
3672,740,19695,48,4192
3673,738,19688,48,4178
3674,737,19695,48,4181
3675,738,19712,48,4178
3676,741,19724,48,4182
3677,740,19738,48,4185
3678,741,19751,48,4183
3679,743,19772,48,4179
3680,746,19796,47,4174
3681,748,19822,47,4171
3682,747,19838,47,4169
3683,748,19821,46,4166
3684,745,19791,46,4155
3685,741,19759,46,4141
3686,740,19715,46,4130
3687,733,19672,46,4120
3688,731,19637,45,4112
3689,728,19608,45,4104
3690,726,19582,45,4112
3691,726,19552,45,4117
3692,726,19534,45,4116
3693,726,19526,45,4119
3694,729,19530,45,4124
3695,731,19522,45,4119
3696,729,19526,45,4123
3697,730,19543,45,4136
3698,735,19564,45,4148
3699,740,19579,45,4157
3700,742,19590,46,4157
3701,741,19598,47,4158
3702,740,19618,47,4167
3703,741,19620,47,4176
3704,741,19613,47,4177
3705,741,19589,47,4178
3706,733,19569,44,4173
3707,728,19539,44,4169
3708,726,19508,44,4163
3709,728,19476,44,4155
3710,728,19448,44,4158
3711,725,19423,44,4163
3712,722,19403,44,4139
3713,720,19381,44,4136
3714,719,19361,44,4132
3715,720,19342,44,4117
3716,720,19336,44,4109
3717,717,19308,44,4099
3718,714,19284,44,4093
3719,715,19267,44,4091
3720,715,19254,44,4083
3721,714,19243,43,4077
3722,714,19230,43,4082
3723,715,19248,43,4091
3724,718,19273,43,4103
3725,720,19275,43,4105
3726,720,19283,43,4104
3727,720,19295,39,4103
3728,720,19321,39,4104
3729,719,19335,39,4106
3730,720,19364,39,4106
3731,717,19369,39,4103
3732,717,19375,39,4107
3733,719,19383,39,4110
3734,718,19401,39,4117
3735,718,19416,40,4119
3736,719,19441,41,4118
3737,720,19479,41,4112
3738,719,19492,41,4116
3739,721,19489,41,4123
3740,725,19490,41,4127
3741,727,19502,40,4126
3742,725,19504,40,4130
3743,725,19502,40,4132
3744,724,19503,40,4136
3745,725,19507,40,4142
3746,727,19492,39,4146
3747,727,19475,39,4139
3748,727,19446,39,4125
3749,723,19383,39,4117
3750,721,19343,38,4105
3751,720,19318,38,4108
3752,721,19310,38,4114
3753,720,19315,38,4122
3754,719,19328,38,4126
3755,721,19343,38,4128
3756,725,19344,38,4130
3757,731,19345,38,4132
3758,732,19364,38,4140
3759,732,19405,38,4151
3760,734,19435,38,4168
3761,735,19435,38,4177
3762,733,19434,38,4186
3763,735,19412,37,4191
3764,732,19382,37,4188
3765,733,19340,37,4175
3766,733,19283,37,4171
3767,731,19249,36,4169
3768,729,19227,36,4166
3769,729,19188,35,4150
3770,729,19169,35,4150
3771,727,19137,35,4139
3772,722,19124,34,4127
3773,719,19086,34,4125
3774,721,19082,34,4128
3775,719,19097,34,4135
3776,721,19107,34,4151
3777,724,19136,34,4157
3778,723,19147,34,4159
3779,722,19158,34,4168
3780,720,19176,34,4178
3781,720,19193,34,4177
3782,721,19217,34,4178
3783,722,19228,34,4179
3784,723,19237,34,4186
3785,724,19233,34,4190
3786,724,19234,34,4192
3787,724,19243,34,4191
3788,723,19260,34,4193
3789,721,19292,34,4192
3790,719,19305,34,4185
3791,719,19293,34,4183
3792,718,19278,34,4183
3793,718,19260,34,4177
3794,715,19252,34,4170
3795,715,19264,34,4165
3796,713,19283,34,4164
3797,713,19315,34,4163
3798,713,19338,35,4164
3799,714,19346,36,4166
3800,716,19353,36,4169
3801,716,19364,36,4173
3802,717,19381,36,4176
3803,717,19405,36,4173
3804,717,19424,36,4170
3805,717,19430,36,4175
3806,716,19439,36,4173
3807,719,19454,36,4168
3808,719,19470,36,4166
3809,718,19466,36,4169
3810,716,19440,37,4164
3811,715,19422,37,4164
3812,715,19398,37,4164
3813,715,19399,37,4153
3814,714,19411,37,4150
3815,715,19418,37,4152
3816,716,19433,37,4154
3817,719,19447,37,4151
3818,719,19455,37,4148
3819,718,19429,37,4143
3820,716,19394,37,4138
3821,715,19346,37,4126
3822,712,19339,37,4122
3823,713,19340,37,4121
3824,711,19348,37,4121
3825,715,19361,37,4124
3826,719,19369,37,4128
3827,713,19387,37,4126
3828,711,19385,37,4129
3829,711,19392,37,4135
3830,711,19408,37,4140
3831,711,19424,37,4144
3832,711,19445,37,4149
3833,707,19461,37,4152
3834,707,19471,37,4153
3835,707,19487,37,4158
3836,707,19486,37,4161
3837,707,19492,37,4165
3838,707,19489,37,4172
3839,708,19497,37,4172
3840,707,19505,37,4170
3841,709,19509,37,4168
3842,707,19520,37,4164
3843,707,19518,37,4155
3844,706,19485,37,4148
3845,707,19440,37,4135
3846,705,19387,37,4122
3847,703,19360,37,4117
3848,702,19333,37,4117
3849,702,19314,37,4112
3850,705,19320,37,4106
3851,706,19333,37,4111
3852,703,19346,37,4117
3853,703,19349,37,4124
3854,703,19360,37,4127
3855,703,19370,37,4126
3856,702,19372,37,4132
3857,702,19386,37,4132
3858,702,19385,37,4132
3859,702,19390,37,4137
3860,701,19398,37,4139
3861,701,19410,37,4150
3862,699,19429,37,4158
3863,699,19445,37,4169
3864,700,19462,37,4172
3865,700,19479,37,4169
3866,699,19482,37,4168
3867,699,19495,37,4169
3868,699,19502,37,4166
3869,700,19513,37,4172
3870,700,19523,37,4169
3871,698,19542,37,4166
3872,698,19564,37,4172
3873,698,19591,37,4181
3874,698,19621,37,4185
3875,700,19628,37,4191
3876,701,19618,37,4199
3877,700,19632,37,4197
3878,700,19634,37,4193
3879,700,19637,37,4190
3880,700,19641,37,4191
3881,701,19633,37,4195
3882,702,19638,37,4195
3883,702,19640,37,4190
3884,703,19632,37,4190
3885,703,19615,37,4187
3886,703,19597,37,4183
3887,702,19560,36,4174
3888,698,19508,36,4161
3889,699,19468,36,4150
3890,700,19442,36,4139
3891,699,19422,36,4138
3892,699,19395,36,4137
3893,700,19380,34,4129
3894,699,19347,35,4128
3895,697,19315,36,4119
3896,695,19298,39,4125
3897,695,19298,39,4130
3898,697,19316,39,4134
3899,700,19335,39,4134
3900,701,19354,39,4131
3901,704,19376,39,4131
3902,707,19397,39,4132
3903,710,19418,39,4131
3904,712,19440,39,4133
3905,712,19463,39,4135
3906,712,19479,40,4136
3907,712,19489,42,4140
3908,711,19499,42,4142
3909,711,19512,42,4145
3910,708,19511,42,4145
3911,706,19480,42,4135
3912,706,19445,42,4123
3913,709,19425,42,4122
3914,711,19416,42,4123
3915,711,19420,42,4127
3916,709,19417,42,4136
3917,710,19413,42,4139
3918,710,19421,42,4143
3919,710,19426,42,4146
3920,710,19430,42,4156
3921,709,19442,42,4166
3922,711,19467,42,4168
3923,712,19474,42,4167
3924,711,19447,42,4164
3925,708,19392,42,4148
3926,705,19364,42,4140
3927,709,19325,42,4137
3928,713,19281,42,4127
3929,714,19282,42,4119
3930,716,19281,42,4116
3931,719,19286,42,4115
3932,722,19299,42,4123
3933,722,19320,42,4134
3934,722,19333,42,4138
3935,721,19343,42,4138
3936,720,19350,42,4135
3937,719,19357,42,4136
3938,719,19366,42,4139
3939,718,19373,42,4149
3940,719,19376,42,4153
3941,720,19403,42,4145
3942,720,19426,42,4138
3943,720,19445,42,4140
3944,719,19458,42,4139
3945,722,19461,42,4138
3946,723,19469,42,4134
3947,723,19451,42,4126
3948,722,19440,42,4130
3949,721,19401,42,4124
3950,719,19384,42,4115
3951,715,19383,43,4116
3952,717,19370,44,4124
3953,718,19386,44,4129
3954,718,19401,44,4121
3955,718,19423,44,4123
3956,721,19432,44,4127
3957,724,19432,44,4132
3958,723,19453,44,4131
3959,723,19473,44,4129
3960,725,19488,44,4130
3961,724,19514,44,4133
3962,723,19525,44,4136
3963,722,19524,44,4143
3964,722,19531,44,4148
3965,720,19532,44,4151
3966,722,19544,44,4152
3967,725,19560,44,4151
3968,727,19583,44,4153
3969,724,19584,44,4151
3970,722,19552,44,4147
3971,720,19509,44,4138
3972,719,19436,44,4134
3973,716,19383,44,4127
3974,716,19332,44,4110
3975,717,19291,44,4098
3976,716,19247,44,4086
3977,716,19232,44,4080
3978,716,19235,44,4079
3979,717,19246,44,4085
3980,718,19279,44,4090
3981,718,19304,44,4096
3982,718,19326,44,4100
3983,714,19330,44,4099
3984,712,19327,44,4102
3985,710,19306,44,4102
3986,709,19270,44,4097
3987,707,19234,44,4094
3988,708,19200,44,4098
3989,709,19166,44,4088
3990,707,19141,44,4078
3991,704,19110,44,4070
3992,701,19087,44,4067
3993,702,19064,44,4062
3994,700,19058,44,4054
3995,699,19041,44,4046
3996,698,19030,44,4043
3997,698,19021,44,4040
3998,696,18992,44,4037
3999,695,18982,44,4025
4000,694,18963,44,4014
4001,701,18940,44,4004
4002,707,18924,44,4004
4003,708,18941,44,3998
4004,708,18979,44,3999
4005,709,19011,44,3997
4006,710,19024,44,4001
4007,709,19027,44,4006
4008,710,19038,44,4005
4009,712,19055,44,4004
4010,712,19062,44,4003
4011,713,19089,44,4004
4012,715,19108,44,4006
4013,715,19110,44,4005
4014,715,19099,44,3998
4015,707,19071,44,3983
4016,707,19013,44,3980
4017,696,18959,44,3964
4018,696,18922,44,3953
4019,691,18889,44,3948
4020,691,18851,44,3958
4021,688,18848,43,3967
4022,688,18869,43,3973
4023,690,18894,43,3976
4024,695,18904,43,3981
4025,699,18907,43,3977
4026,699,18901,43,3981
4027,700,18914,43,3991
4028,705,18918,43,4001
4029,711,18932,43,4010
4030,711,18947,44,4012
4031,711,18953,45,4018
4032,711,18965,45,4021
4033,713,18971,45,4027
4034,715,18963,45,4036
4035,714,18950,45,4034
4036,712,18935,45,4034
4037,708,18903,45,4033
4038,707,18878,44,4029
4039,709,18840,44,4021
4040,708,18806,44,4021
4041,707,18765,44,4013
4042,703,18728,44,4003
4043,703,18691,44,3990
4044,700,18685,44,3984
4045,701,18668,44,3974
4046,700,18659,44,3961
4047,695,18640,44,3945
4048,694,18633,44,3942
4049,695,18635,44,3943
4050,696,18652,44,3943
4051,698,18668,44,3947
4052,700,18671,44,3958
4053,702,18696,44,3969
4054,706,18726,44,3979
4055,708,18752,44,3982
4056,708,18761,44,3985
4057,708,18766,44,3983
4058,708,18790,44,3986
4059,708,18813,44,3989
4060,709,18849,44,3993
4061,710,18880,44,3996
4062,712,18896,43,4002
4063,714,18910,43,4007
4064,715,18916,43,4010
4065,716,18927,44,4013
4066,715,18957,45,4010
4067,716,18973,45,4010
4068,716,18986,45,4017
4069,718,18979,45,4026
4070,723,18989,45,4022
4071,723,18983,45,4016
4072,721,18954,45,4011
4073,720,18917,45,4001
4074,720,18871,44,3988
4075,721,18817,44,3972
4076,718,18770,44,3972
4077,718,18730,43,3964
4078,714,18711,43,3956
4079,713,18687,43,3952
4080,714,18693,43,3958
4081,714,18695,43,3966
4082,713,18708,43,3974
4083,713,18705,43,3984
4084,710,18718,42,3994
4085,711,18739,42,3996
4086,715,18749,42,3993
4087,719,18752,42,3996
4088,722,18768,42,4006
4089,723,18801,42,4020
4090,725,18821,42,4041
4091,726,18839,42,4052
4092,727,18848,42,4060
4093,729,18854,42,4072
4094,728,18853,42,4078
4095,731,18862,42,4082
4096,731,18870,42,4092
4097,729,18875,42,4102
4098,730,18893,42,4106
4099,729,18899,42,4103
4100,729,18892,42,4098
4101,726,18860,41,4085
4102,722,18828,41,4071
4103,721,18797,41,4055
4104,723,18768,41,4056
4105,722,18761,41,4062
4106,723,18767,41,4078
4107,726,18796,41,4088
4108,725,18799,41,4079
4109,725,18808,41,4086
4110,724,18821,41,4095
4111,724,18843,41,4091
4112,725,18866,41,4093
4113,725,18896,40,4091
4114,726,18911,40,4100
4115,727,18914,40,4110
4116,724,18914,40,4115
4117,724,18913,39,4112
4118,724,18916,39,4109
4119,722,18934,39,4108
4120,721,18926,39,4099
4121,721,18888,39,4091
4122,721,18857,39,4081
4123,720,18855,39,4081
4124,717,18880,39,4079
4125,717,18907,39,4074
4126,714,18934,39,4073
4127,714,18962,39,4074
4128,713,18986,40,4074
4129,711,19006,41,4075
4130,711,19017,42,4078
4131,711,19037,42,4081
4132,712,19051,42,4088
4133,712,19074,42,4087
4134,712,19094,42,4088
4135,712,19116,42,4085
4136,713,19127,42,4086
4137,716,19138,42,4084
4138,717,19149,42,4086
4139,717,19145,42,4084
4140,715,19140,43,4087
4141,713,19127,44,4092
4142,711,19125,44,4093
4143,710,19123,43,4090
4144,710,19141,43,4089
4145,711,19155,43,4091
4146,711,19166,43,4093
4147,714,19181,43,4094
4148,714,19200,43,4095
4149,713,19207,43,4097
4150,711,19207,43,4089
4151,708,19177,43,4074
4152,706,19159,43,4063
4153,708,19155,43,4063
4154,707,19152,43,4066
4155,709,19161,43,4067
4156,714,19175,43,4072
4157,715,19186,43,4074
4158,715,19199,43,4077
4159,715,19205,43,4081
4160,715,19214,43,4084
4161,714,19237,42,4083
4162,713,19259,42,4087
4163,713,19275,42,4090
4164,712,19285,42,4091
4165,712,19299,42,4095
4166,712,19320,42,4103
4167,712,19336,42,4107
4168,712,19339,42,4114
4169,714,19354,42,4117
4170,717,19366,42,4118
4171,718,19378,42,4118
4172,718,19415,42,4121
4173,718,19447,42,4122
4174,720,19470,42,4121
4175,722,19474,42,4120
4176,723,19490,42,4121
4177,722,19492,42,4121
4178,722,19491,42,4121
4179,724,19479,42,4120
4180,725,19452,42,4108
4181,727,19419,42,4105
4182,727,19410,42,4113
4183,727,19414,42,4122
4184,726,19413,42,4126
4185,726,19413,42,4130
4186,726,19416,42,4136
4187,725,19419,42,4142
4188,725,19425,42,4143
4189,725,19430,42,4147
4190,724,19445,42,4149
4191,724,19462,42,4160
4192,724,19481,42,4172
4193,725,19498,42,4177
4194,728,19523,42,4181
4195,724,19543,42,4185
4196,724,19556,41,4187
4197,723,19577,41,4189
4198,724,19599,41,4189
4199,725,19615,41,4192
4200,725,19619,41,4188
4201,725,19639,41,4187
4202,723,19658,41,4188
4203,722,19624,41,4192
4204,721,19605,41,4192
4205,722,19574,40,4187
4206,719,19540,40,4189
4207,719,19535,40,4186
4208,720,19552,40,4185
4209,720,19571,40,4187
4210,720,19576,40,4188
4211,721,19578,40,4193
4212,721,19587,40,4195
4213,721,19596,40,4198
4214,722,19609,40,4196
4215,723,19626,40,4198
4216,722,19644,40,4206
4217,719,19656,40,4208
4218,720,19659,40,4209
4219,721,19659,40,4197
4220,723,19659,40,4190
4221,721,19646,40,4185
4222,719,19632,40,4183
4223,722,19601,39,4175
4224,720,19561,39,4165
4225,719,19530,40,4160
4226,719,19497,43,4164
4227,714,19466,43,4167
4228,716,19442,43,4172
4229,718,19460,43,4175
4230,720,19482,43,4178
4231,720,19513,43,4176
4232,721,19547,43,4175
4233,725,19573,43,4174
4234,728,19603,43,4175
4235,728,19629,43,4181
4236,728,19648,44,4185
4237,728,19661,46,4186
4238,728,19668,46,4192
4239,727,19673,46,4197
4240,727,19673,46,4202
4241,724,19637,46,4196
4242,724,19607,46,4187
4243,726,19596,46,4187
4244,729,19594,46,4197
4245,727,19597,46,4205
4246,728,19588,46,4212
4247,727,19595,46,4214
4248,725,19605,46,4220
4249,725,19612,46,4227
4250,724,19628,46,4235
4251,723,19635,45,4244
4252,724,19653,44,4245
4253,725,19647,44,4244
4254,726,19614,44,4244
4255,725,19575,43,4230
4256,724,19537,43,4219
4257,728,19520,43,4211
4258,732,19470,43,4204
4259,730,19469,43,4207
4260,732,19478,43,4209
4261,736,19489,43,4209
4262,739,19508,43,4217
4263,740,19534,43,4224
4264,738,19541,43,4228
4265,738,19551,43,4230
4266,738,19569,43,4228
4267,738,19580,43,4228
4268,737,19581,43,4231
4269,737,19589,43,4241
4270,738,19607,43,4249
4271,739,19640,43,4249
4272,739,19657,43,4251
4273,739,19678,43,4250
4274,738,19692,43,4253
4275,741,19702,43,4250
4276,742,19711,43,4250
4277,741,19704,43,4256
4278,737,19692,43,4255
4279,737,19672,43,4238
4280,739,19644,43,4231
4281,742,19634,44,4232
4282,745,19636,45,4244
4283,747,19646,46,4253
4284,748,19655,46,4254
4285,749,19661,46,4260
4286,752,19671,46,4266
4287,755,19678,46,4274
4288,756,19694,46,4277
4289,756,19711,46,4278
4290,759,19743,46,4283
4291,760,19777,46,4287
4292,761,19782,46,4292
4293,761,19786,46,4296
4294,758,19789,46,4298
4295,758,19795,46,4303
4296,758,19800,46,4301
4297,763,19810,46,4300
4298,764,19799,46,4297
4299,759,19760,46,4284
4300,755,19721,46,4278
4301,750,19687,45,4268
4302,749,19656,45,4265
4303,747,19643,45,4261
4304,746,19643,45,4260
4305,746,19649,45,4260
4306,746,19649,45,4260
4307,745,19641,45,4262
4308,746,19646,45,4264
4309,748,19662,45,4268
4310,748,19694,45,4272
4311,748,19723,45,4275
4312,747,19751,45,4280
4313,747,19755,45,4281
4314,745,19737,45,4277
4315,745,19702,45,4273
4316,743,19647,45,4261
4317,741,19609,45,4257
4318,741,19588,45,4266
4319,744,19578,45,4269
4320,744,19593,45,4268
4321,744,19606,45,4269
4322,745,19619,45,4271
4323,746,19637,45,4270
4324,746,19656,45,4271
4325,745,19665,45,4272
4326,742,19659,45,4270
4327,740,19640,45,4261
4328,739,19618,45,4254
4329,736,19559,45,4242
4330,737,19527,45,4225
4331,743,19496,45,4217
4332,746,19476,45,4203
4333,746,19476,45,4196
4334,745,19513,45,4193
4335,745,19550,45,4194
4336,748,19573,45,4202
4337,748,19581,45,4209
4338,747,19600,45,4210
4339,749,19615,45,4206
4340,752,19634,45,4207
4341,752,19667,45,4209
4342,753,19697,45,4211
4343,753,19701,45,4209
4344,751,19690,45,4210
4345,748,19676,45,4196
4346,748,19647,45,4186
4347,740,19591,45,4172
4348,736,19544,45,4162
4349,732,19529,45,4163
4350,731,19491,45,4175
4351,731,19468,45,4183
4352,729,19475,45,4190
4353,730,19491,45,4200
4354,735,19500,45,4204
4355,738,19508,45,4201
4356,735,19507,45,4200
4357,736,19523,45,4212
4358,741,19548,45,4222
4359,745,19553,45,4231
4360,746,19569,46,4233
4361,746,19587,47,4235
4362,746,19594,47,4242
4363,747,19587,47,4249
4364,744,19552,47,4247
4365,744,19497,46,4240
4366,738,19466,45,4228
4367,736,19423,45,4224
4368,736,19403,45,4218
4369,736,19392,45,4218
4370,736,19402,45,4225
